1,002278.npy,False
1,000680.npy,True
1,000771.npy,True
1,002842.npy,False
1,002545.npy,True
1,000144.npy,False
1,001438.npy,False
1,001675.npy,False
1,002491.npy,True
1,002430.npy,True
1,001776.npy,False
1,001167.npy,True
1,000184.npy,False
1,002041.npy,True
1,002894.npy,False
1,001028.npy,False
1,002592.npy,True
1,002658.npy,True
1,001384.npy,True
1,002585.npy,True
1,001563.npy,False
1,003104.npy,False
1,000149.npy,True
1,002970.npy,False
1,000411.npy,False
1,002390.npy,True
1,000369.npy,False
1,000494.npy,True
1,002861.npy,False
1,001769.npy,True
1,002644.npy,False
1,000430.npy,True
1,000667.npy,False
1,001767.npy,False
1,000367.npy,True
1,002601.npy,False
1,002303.npy,False
1,002480.npy,False
1,002811.npy,True
1,002814.npy,False
1,002911.npy,False
1,002361.npy,False
1,000353.npy,False
1,001301.npy,False
1,001667.npy,False
1,001947.npy,True
1,001733.npy,False
1,001117.npy,False
1,002339.npy,False
1,002677.npy,True
1,002026.npy,False
1,001469.npy,False
1,001000.npy,False
1,000181.npy,False
1,003008.npy,False
1,000801.npy,False
1,003119.npy,False
1,002172.npy,True
1,002910.npy,False
1,000603.npy,True
1,001480.npy,False
1,002817.npy,False
1,001034.npy,True
1,000217.npy,True
1,000459.npy,False
1,000778.npy,True
1,001005.npy,False
1,000563.npy,False
1,002281.npy,False
1,002742.npy,True
1,000542.npy,False
1,002967.npy,False
1,000565.npy,False
1,001584.npy,True
1,000791.npy,False
1,002839.npy,True
1,000054.npy,False
1,002476.npy,True
1,000278.npy,True
1,002392.npy,True
1,002229.npy,True
1,001950.npy,False
1,002202.npy,False
1,000145.npy,True
1,002177.npy,False
1,002919.npy,True
1,000265.npy,False
1,002535.npy,False
1,002537.npy,False
1,001022.npy,False
1,001252.npy,True
1,001896.npy,False
1,001915.npy,False
1,001041.npy,False
1,003195.npy,True
1,002937.npy,False
1,000841.npy,True
1,002777.npy,True
1,003054.npy,False
1,001220.npy,True
1,002527.npy,False
1,000559.npy,True
1,000239.npy,True
1,000235.npy,False
1,002987.npy,True
1,001697.npy,True
1,001064.npy,False
1,002682.npy,True
1,000668.npy,True
1,000874.npy,True
1,002594.npy,False
1,001047.npy,False
1,002311.npy,False
1,003066.npy,False
1,001700.npy,False
1,002495.npy,False
1,000041.npy,False
1,001067.npy,False
1,000602.npy,False
1,003199.npy,False
1,001601.npy,False
1,002753.npy,False
1,001851.npy,False
1,000814.npy,True
1,002239.npy,False
1,000475.npy,True
1,001221.npy,True
1,000960.npy,False
1,002843.npy,True
1,002832.npy,True
1,000425.npy,False
1,002661.npy,True
1,000526.npy,True
1,000781.npy,False
1,000056.npy,False
1,002418.npy,True
1,003160.npy,False
1,001460.npy,True
1,002346.npy,False
1,002603.npy,False
1,001779.npy,False
1,001586.npy,True
1,001605.npy,True
1,001327.npy,True
1,000326.npy,True
1,002699.npy,False
1,000210.npy,True
1,000697.npy,True
1,002008.npy,False
1,002024.npy,True
1,002213.npy,False
1,001402.npy,False
1,000788.npy,False
1,000314.npy,True
1,002291.npy,True
1,001093.npy,True
1,002252.npy,False
1,002513.npy,True
1,002854.npy,True
1,000191.npy,False
1,001337.npy,False
1,001092.npy,False
1,001951.npy,True
1,001171.npy,False
1,002558.npy,False
1,002943.npy,False
1,000376.npy,True
1,000418.npy,True
1,001098.npy,True
1,000953.npy,True
1,002329.npy,False
1,001890.npy,False
1,001692.npy,True
1,000348.npy,True
1,000764.npy,True
1,002205.npy,False
1,001208.npy,True
1,001410.npy,True
1,002802.npy,False
1,003184.npy,True
1,000413.npy,False
1,001362.npy,False
1,001632.npy,True
1,002549.npy,False
1,002952.npy,True
1,001207.npy,False
1,003194.npy,True
1,002526.npy,False
1,000034.npy,True
1,001530.npy,False
1,000319.npy,False
1,001570.npy,False
1,000051.npy,False
1,001972.npy,False
1,001939.npy,True
1,001547.npy,False
1,002308.npy,False
1,001336.npy,True
1,002859.npy,True
1,001074.npy,True
1,001044.npy,True
1,002978.npy,False
1,001071.npy,False
1,000137.npy,True
1,002086.npy,False
1,000179.npy,True
1,001868.npy,True
1,001758.npy,True
1,002969.npy,False
1,001344.npy,False
1,001797.npy,False
1,001456.npy,False
1,001903.npy,True
1,003127.npy,True
1,000717.npy,False
1,000368.npy,False
1,000833.npy,False
1,002858.npy,False
1,000694.npy,True
1,001386.npy,False
1,002288.npy,True
1,000266.npy,False
1,002626.npy,False
1,003045.npy,True
1,002965.npy,False
1,001026.npy,False
1,001472.npy,True
1,000466.npy,False
1,002265.npy,False
1,001952.npy,False
1,000212.npy,False
1,002531.npy,True
1,002780.npy,True
1,000398.npy,True
1,001595.npy,True
1,001609.npy,True
1,002485.npy,True
1,002615.npy,True
1,000370.npy,False
1,002670.npy,False
1,003070.npy,False
1,003071.npy,False
1,001145.npy,True
1,002078.npy,True
1,000393.npy,True
1,001551.npy,True
1,002879.npy,False
1,000320.npy,True
1,001880.npy,True
1,001256.npy,True
1,003068.npy,False
1,002819.npy,False
1,003132.npy,True
1,001689.npy,False
1,000724.npy,False
1,002694.npy,False
1,002253.npy,True
1,002132.npy,False
1,001099.npy,False
1,001467.npy,True
1,002770.npy,False
1,002307.npy,False
1,002906.npy,True
1,001294.npy,True
1,001263.npy,False
1,000516.npy,False
1,001955.npy,True
1,000457.npy,True
1,002475.npy,False
1,002473.npy,True
1,000194.npy,True
1,002355.npy,False
1,002826.npy,True
1,001556.npy,True
1,002433.npy,False
1,001968.npy,True
1,001979.npy,False
1,002409.npy,True
1,000679.npy,False
1,000488.npy,False
1,002102.npy,True
1,000208.npy,False
1,002037.npy,False
1,001751.npy,False
1,002752.npy,True
1,000096.npy,True
1,000964.npy,False
1,002947.npy,False
1,002676.npy,False
1,001593.npy,False
1,000311.npy,True
1,003167.npy,False
1,001377.npy,False
1,000182.npy,False
1,002373.npy,True
1,001159.npy,False
1,002757.npy,False
1,000674.npy,True
1,000206.npy,False
1,001795.npy,False
1,001843.npy,True
1,000173.npy,False
1,000591.npy,True
1,000583.npy,False
1,000639.npy,True
1,002755.npy,True
1,003111.npy,True
1,000405.npy,False
1,002921.npy,False
1,003120.npy,False
1,000699.npy,False
1,002071.npy,True
1,001116.npy,True
1,001068.npy,False
1,000355.npy,True
1,001719.npy,False
1,003032.npy,True
1,000075.npy,False
1,002400.npy,True
1,002416.npy,True
1,002566.npy,False
1,002221.npy,True
1,002211.npy,True
1,000336.npy,False
1,002157.npy,True
1,000131.npy,True
1,002870.npy,True
1,003102.npy,True
1,001691.npy,True
1,001782.npy,False
1,001180.npy,True
1,001486.npy,True
1,001302.npy,True
1,000176.npy,True
1,000809.npy,False
1,000644.npy,False
1,000642.npy,True
1,001376.npy,True
1,000500.npy,False
1,001365.npy,False
1,000686.npy,True
1,002720.npy,False
