epoch,train_loss,val_psnr,val_ssim,val_lpips,seconds
1,0.5675402419434653,22.11720676422119,0.6610317468643189,0.42540966272354125,76.36205077171326
2,0.488023218843672,22.324624633789064,0.6688695251941681,0.41512507796287534,76.40408897399902
3,0.47262915670871736,22.54124011993408,0.67992405295372,0.404409122467041,78.32783961296082
4,0.4659333931075202,22.511469078063964,0.6851537764072418,0.403446564078331,74.34415173530579
5,0.4509453121158812,22.45568904876709,0.6956784069538117,0.3904255449771881,72.74679613113403
6,0.4510510298940871,22.743046760559082,0.6952553451061249,0.3884596198797226,72.02547550201416
7,0.44354538056585524,22.408406066894532,0.6861493110656738,0.3981794506311417,72.48159670829773
8,0.43961727917194365,22.8721643447876,0.7123437404632569,0.373537078499794,76.44718098640442
9,0.4317395597696304,22.903622436523438,0.7188079118728637,0.3671296894550323,80.59261322021484
10,0.4301724774969949,22.958218574523926,0.7145319700241088,0.36574154198169706,78.27539229393005
11,0.42994365957048203,23.027313232421875,0.7134759426116943,0.37256886065006256,78.10431003570557
12,0.42706589963701036,23.097258186340333,0.721242356300354,0.3656612902879715,75.3583459854126
13,0.42731256584326427,22.99742202758789,0.7150903582572937,0.36757236123085024,74.37207221984863
14,0.4204919473992454,23.115585136413575,0.7236446678638458,0.3583760350942612,74.13179063796997
15,0.4218766179349687,23.305367469787598,0.7179335057735443,0.35913071036338806,75.05207848548889
16,0.417484403318829,23.32292060852051,0.721300357580185,0.3600895643234253,73.19755053520203
17,0.4123856862386068,24.228765869140624,0.7263383984565734,0.35185972452163694,71.92404770851135
18,0.40950342482990687,25.22502670288086,0.7346933364868165,0.34142075181007386,72.02134799957275
19,0.4027382188373142,25.35977973937988,0.7290772914886474,0.3418642669916153,74.3027412891388
20,0.3976452185047997,25.42610149383545,0.7433261692523956,0.33126587569713595,77.11349272727966
21,0.3942796518405279,25.594921684265138,0.7463354051113129,0.33440843522548674,86.17329835891724
22,0.39544114139344955,25.252443885803224,0.7420969784259797,0.33261642754077914,85.63078832626343
23,0.3921873562865787,25.26925868988037,0.7375876128673553,0.32895738780498507,81.40092968940735
24,0.39045153326458404,25.395438766479494,0.7472728252410888,0.3274799257516861,75.96702790260315
25,0.39096713231669533,25.38687400817871,0.7383429646492005,0.3295354127883911,75.36156129837036
26,0.38686966432465447,25.42707805633545,0.7359248757362366,0.33325127959251405,76.15510106086731
27,0.3905179586675432,25.643517684936523,0.7440764665603637,0.3332385241985321,78.16622734069824
28,0.3871663954522875,25.297488403320312,0.742848813533783,0.32943306863307953,75.96815299987793
29,0.3901973737610711,25.48725814819336,0.7380769550800323,0.3295546889305115,77.20694756507874
30,0.3876735938919915,25.463241004943846,0.7458406627178192,0.32535389363765715,78.41764712333679
31,0.38550900783803727,25.700067138671876,0.7494663000106812,0.32338401973247527,77.67219376564026
32,0.3838004241387049,25.493209457397462,0.745181554555893,0.32177364230155947,77.11696457862854
33,0.3825282206137975,25.56045780181885,0.7420840203762055,0.32842111885547637,82.17738890647888
34,0.38217632174491883,25.748233985900878,0.7435278415679931,0.32630555331707,76.92453908920288
35,0.3809757504198286,25.63305492401123,0.7447013139724732,0.32770008146762847,78.80934524536133
36,0.3811788774198956,25.6669038772583,0.7490035653114319,0.32140461802482606,77.91323399543762
37,0.3811414645777808,25.598115539550783,0.7477429270744324,0.32141265869140623,91.40025925636292
38,0.3777923471397824,25.732366371154786,0.7517363369464874,0.31621233820915223,78.22314977645874
39,0.3811026980479558,25.736269187927245,0.7474074482917785,0.3260013073682785,76.86685132980347
40,0.37739028102821776,25.783358001708983,0.7512390613555908,0.32019869089126585,76.66157531738281
41,0.378604331612587,25.668602561950685,0.7482977926731109,0.32451275587081907,76.25014328956604
42,0.38086719314257306,25.791012382507326,0.7526904881000519,0.31433744430541993,77.57077407836914
43,0.37605000105169084,25.637950325012206,0.7530325055122375,0.31362455785274507,72.33056998252869
44,0.37789399557643466,25.920720672607423,0.7562633633613587,0.31511723101139066,72.36474847793579
45,0.37712052166461946,25.78389129638672,0.7521336793899536,0.3138112485408783,72.12395906448364
46,0.37760096291701,25.56044445037842,0.7488375306129456,0.32162621319293977,72.20215511322021
47,0.37990424500571357,25.777878952026366,0.7556453585624695,0.31295982003211975,72.1447639465332
48,0.37898758120006987,25.601354026794432,0.7553556501865387,0.31804589331150057,71.92130422592163
49,0.3733927610847685,25.66429901123047,0.7560130298137665,0.31961081027984617,71.97498512268066
50,0.3707087281677458,25.741899490356445,0.7576641201972961,0.3168919414281845,94.02777862548828
51,0.37599454720815023,25.576718521118163,0.7468635022640229,0.32183282673358915,75.29133725166321
52,0.37563480304347147,25.735646438598632,0.7579766392707825,0.30901968777179717,71.96831154823303
53,0.3752622061305576,25.632426452636718,0.7523573040962219,0.3148034870624542,71.96563506126404
54,0.3737232483095593,25.931184387207033,0.7582569420337677,0.30880424976348875,72.7431583404541
55,0.37288708521260155,25.76416778564453,0.7541183292865753,0.31334820985794065,71.5713484287262
56,0.37047990494304234,25.94613399505615,0.7572199285030365,0.3143094092607498,71.73251032829285
57,0.371374041835467,25.749166107177736,0.7569382429122925,0.30884934067726133,71.73069024085999
58,0.37081335186958314,25.635146713256837,0.7573903441429138,0.3076761782169342,71.98714995384216
59,0.3682841906944911,25.780914497375488,0.7601519465446472,0.3111288517713547,73.72393679618835
60,0.373429380191697,25.737555313110352,0.7588519096374512,0.31572681963443755,79.95629072189331
61,0.3719950818353229,25.86546936035156,0.7551280736923218,0.31365532875061036,84.22589492797852
62,0.3706693851285511,25.919294929504396,0.7582484185695648,0.3061059951782227,72.13055896759033
63,0.3688866704702377,25.824353790283205,0.7606318235397339,0.3145696848630905,74.00181150436401
64,0.36797352797455257,25.95218734741211,0.7618906736373902,0.30586723387241366,81.14620399475098
65,0.3707180831167433,25.725490951538085,0.7516066014766694,0.3136768817901611,79.82334399223328
66,0.36823350456025866,25.807292556762697,0.759247362613678,0.3081740170717239,79.95713901519775
67,0.36981194151772395,25.63801670074463,0.7583875238895417,0.3057096779346466,77.72361373901367
68,0.36844150026639305,25.7720796585083,0.7596102237701416,0.3100317120552063,77.16755223274231
69,0.3693530586030748,25.716995811462404,0.755085426568985,0.30855331420898435,76.38292264938354
70,0.3681269966893726,25.444495010375977,0.7511168777942657,0.3093291610479355,75.85031843185425
71,0.37112757398022544,25.990021896362304,0.7527339041233063,0.31497020423412325,78.51509690284729
72,0.3685060362021128,25.77520160675049,0.7600147545337677,0.3059473693370819,79.28211379051208
73,0.36756600108411575,25.942020416259766,0.7614453256130218,0.3012536704540253,83.70356917381287
74,0.3692844662401411,25.74330863952637,0.7502277791500092,0.3101716160774231,89.87150025367737
75,0.36767374012205334,25.872782135009764,0.7591231048107148,0.29970399141311643,88.39616918563843
76,0.36698637041780685,25.972948265075683,0.7612217903137207,0.30454005002975465,82.67002987861633
77,0.36681904991467795,26.13087158203125,0.7627999722957611,0.3027500510215759,78.90428376197815
78,0.3632466246684392,25.88471908569336,0.7588691592216492,0.30505675077438354,75.93237566947937
79,0.36803588536050585,25.87574157714844,0.7589195072650909,0.31146533191204073,79.0614128112793
80,0.37015652656555176,25.782550621032716,0.7604584097862244,0.30567152202129366,72.5624828338623
81,0.36734454035758973,25.768033981323242,0.7585500121116638,0.3002078354358673,71.97794604301453
82,0.36546287735303246,25.843737411499024,0.7571097612380981,0.3058848321437836,72.89921164512634
83,0.3617225001255671,25.88955726623535,0.7607790648937225,0.30439006388187406,72.30095314979553
84,0.36710990269978844,25.807658004760743,0.7622372925281524,0.3038064748048782,72.1302125453949
85,0.36485609942012365,25.756806755065917,0.7600046038627625,0.30230005383491515,72.46098113059998
86,0.36512573262055714,25.733320045471192,0.7569376945495605,0.3071148842573166,72.62530469894409
87,0.3670875506268607,25.659335136413574,0.7560416519641876,0.3030769735574722,72.03313493728638
88,0.36508096522755096,25.885879898071288,0.7608535766601563,0.3023409843444824,74.72778511047363
89,0.3641940967904197,26.054334259033205,0.7626752078533172,0.2973847150802612,72.56531858444214
90,0.3629716588391198,25.805514526367187,0.7562440097332,0.29998762607574464,74.325838804245
91,0.36090037524700164,25.72254295349121,0.7597822487354279,0.30048380196094515,82.79241251945496
92,0.36437537637021805,25.873194694519043,0.7614010095596313,0.29908640682697296,79.5486512184143
93,0.363393469982677,25.764041137695312,0.7557224273681641,0.3001565158367157,77.4316885471344
94,0.3612885041369332,25.90863666534424,0.7576385319232941,0.3064099133014679,75.87754368782043
95,0.3636119044489331,25.855929946899415,0.7624100565910339,0.29903951585292815,75.5733745098114
96,0.3605841964483261,25.99107894897461,0.765829199552536,0.29666967689991,73.98268055915833
97,0.36432859533362916,25.803850173950195,0.7588523268699646,0.302745857834816,73.7746274471283
98,0.3623732573456234,25.781469917297365,0.7545877635478974,0.2976017683744431,75.20364952087402
99,0.36077732344468433,25.837992668151855,0.7656512320041656,0.29645868241786955,73.82872939109802
100,0.36625217099984486,25.947671508789064,0.7587548613548278,0.3022188633680344,73.61390018463135
101,0.3627387268675698,25.9697322845459,0.7585032224655152,0.29769550561904906,73.5495913028717
102,0.362767571873135,26.052618408203124,0.7617477774620056,0.3021211504936218,72.80662941932678
103,0.3619704922040304,25.868807983398437,0.7606751382350921,0.29688273966312406,73.5237934589386
104,0.3605217294560538,25.83680534362793,0.7649414896965027,0.2988536685705185,75.06278920173645
105,0.3600355214542813,25.76013641357422,0.7586807191371918,0.30209562480449675,74.66603398323059
106,0.3617183397213618,25.7899471282959,0.7586477160453796,0.30170217752456663,73.99928569793701
107,0.3652658697631624,25.951912307739256,0.7625745415687561,0.300618851184845,75.80383944511414
108,0.360903646879726,25.953295516967774,0.7579326748847961,0.29850113093853,74.0708692073822
109,0.3584386590454314,25.909587097167968,0.7651314735412598,0.2949094146490097,74.34915494918823
110,0.3615131951040692,25.875506019592287,0.7635732531547547,0.297359436750412,75.49770069122314
111,0.35845544437567395,25.844733047485352,0.7598418235778809,0.2962638407945633,73.84249305725098
112,0.3612842367755042,25.812442016601562,0.7600304782390594,0.29990674257278443,75.82616829872131
113,0.35962493187851374,25.57284507751465,0.7546257019042969,0.2976884424686432,86.01166796684265
114,0.36017962164349027,25.97473850250244,0.7558234333992004,0.3011401444673538,84.36981916427612
115,0.36003106037775673,25.904336357116698,0.7638372004032135,0.29616214632987975,77.4412829875946
116,0.3575274695952733,25.717995834350585,0.7589621484279633,0.29701105058193206,76.57156920433044
117,0.36201146642367044,25.78177661895752,0.7624768793582917,0.29595872163772585,80.67573571205139
118,0.36052949726581573,25.951091384887697,0.7632171750068665,0.28760855197906493,80.32327628135681
119,0.3570207936896218,25.75991725921631,0.7559907674789429,0.2958416312932968,76.5957579612732
120,0.35844116939438714,25.83637218475342,0.7612607419490814,0.29476162791252136,77.05647110939026
121,0.35787237617704604,25.768452835083007,0.7672602415084839,0.295354425907135,78.61197447776794
122,0.35877260631985136,25.990064811706542,0.7651961147785187,0.29875406324863435,78.1914587020874
123,0.36236312058236864,25.85831069946289,0.7615151703357697,0.29797775745391847,77.34017729759216
124,0.3581605984105004,25.97181644439697,0.7639107942581177,0.29714539647102356,77.20529985427856
125,0.35647400584485794,25.89811420440674,0.7586578011512757,0.2933439642190933,82.25669145584106
126,0.3591002215941747,25.896660995483398,0.7649561703205109,0.2914730966091156,86.95247626304626
127,0.3588299294312795,25.868892097473143,0.7604200124740601,0.29229121208190917,96.04695415496826
128,0.355783145626386,25.879596710205078,0.7630043029785156,0.29900069534778595,81.50285267829895
129,0.3594119558731715,25.80344295501709,0.765621280670166,0.2983704060316086,78.79296493530273
130,0.35815150539080304,25.835487174987794,0.7600091159343719,0.297077876329422,77.60156464576721
131,0.3595800128248003,25.94190196990967,0.7611387610435486,0.2952412962913513,79.49493479728699
132,0.3568664905097749,25.580079078674316,0.7632449388504028,0.2946626961231232,77.85102486610413
133,0.3570076369576984,26.08190174102783,0.7666851162910462,0.29457240700721743,78.82482147216797
134,0.3545771900150511,25.836295890808106,0.7673326015472413,0.28891781270503997,78.34733057022095
135,0.35519281923770907,26.02311267852783,0.7683399736881256,0.29166483879089355,79.61049246788025
136,0.35708552930090165,25.902109146118164,0.7635240614414215,0.2921150684356689,80.754967212677
137,0.35840660598542956,26.03640842437744,0.767820006608963,0.29513447880744936,79.96802091598511
138,0.3568965862194697,26.12850170135498,0.769016444683075,0.29049280285835266,79.75759053230286
139,0.35721286237239835,25.962534141540527,0.7695963203907012,0.29028174579143523,77.52970314025879
140,0.3557231177886327,25.86633892059326,0.7655848085880279,0.29370839297771456,78.70609879493713
141,0.3591943379905489,25.843866920471193,0.7645812928676605,0.29859340786933897,77.36927890777588
142,0.3571509235435062,26.02727527618408,0.7712868452072144,0.2908686727285385,77.17896771430969
143,0.3568058205975427,25.717267417907713,0.7635051965713501,0.29147366285324094,77.72996044158936
144,0.35862043665515053,25.981783294677733,0.7650359392166137,0.29032952189445493,75.18455576896667
145,0.35926412443319955,26.101209449768067,0.7641218602657318,0.29160829186439513,74.38578128814697
146,0.3563662227657106,25.88830699920654,0.7659445703029633,0.2947941213846207,76.26151990890503
147,0.3540789882342021,25.764110374450684,0.7616283535957337,0.2934123814105988,78.09423899650574
148,0.353963037331899,25.94368381500244,0.7646165072917939,0.2957396417856216,75.75680494308472
149,0.35429684850904675,25.906676292419434,0.7649041473865509,0.2900542676448822,75.11557388305664
150,0.3530423535241021,25.880831146240233,0.761887538433075,0.2935530573129654,78.32130193710327
151,0.3571823606888453,26.04617576599121,0.7663445234298706,0.2923415541648865,77.43055486679077
152,0.3543221357795927,26.02243118286133,0.7684715449810028,0.29198907017707826,78.04379320144653
153,0.3512608286407259,25.957368469238283,0.7621257722377777,0.2952771931886673,80.5624897480011
154,0.35534038378132715,25.79582862854004,0.7715439200401306,0.28839568197727206,76.45672821998596
155,0.3539661765098572,25.98146743774414,0.7635380625724792,0.29571526646614077,79.32265591621399
156,0.3559594651063283,26.164319038391113,0.7695600390434265,0.28989195823669434,77.46475648880005
157,0.3547814600997501,25.89713611602783,0.7650701582431794,0.2919128924608231,79.41655254364014
158,0.3584536244471868,25.925839996337892,0.7629290699958802,0.29283866584300994,78.35330176353455
159,0.35681986179616715,25.906382942199706,0.760889607667923,0.2955155879259109,78.45784759521484
160,0.35755791862805686,25.81163444519043,0.7617266178131104,0.2946171432733536,77.72375297546387
161,0.35179530282815297,26.12594356536865,0.7687807321548462,0.2908086538314819,76.90522456169128
162,0.3528943657875061,25.805012702941895,0.7625784993171691,0.29699436128139495,78.07630157470703
163,0.351805665757921,25.854317092895506,0.7675841569900512,0.2910996854305267,76.304044008255
164,0.3547142141395145,26.029087829589844,0.7634044885635376,0.29123567044734955,77.72029876708984
165,0.35206963883505926,25.956912994384766,0.7682405650615692,0.28996261954307556,81.23155856132507
166,0.35268148713641695,25.87819061279297,0.7687922358512879,0.2929001897573471,78.30166554450989
167,0.3525728142923779,25.962534141540527,0.7680151462554932,0.29236455261707306,75.89268231391907
168,0.35551054941283333,25.946426010131837,0.7651411652565002,0.2960072010755539,81.44643545150757
169,0.3547800189918942,25.87318115234375,0.7648793280124664,0.2902768462896347,99.20279383659363
170,0.35256100561883713,25.917588424682616,0.7657389402389526,0.2884825706481934,81.7269675731659
171,0.3532894147766961,26.06686496734619,0.7655525803565979,0.2854407399892807,83.7642433643341
157,0.33962060477998524,26.05023765563965,0.7628262996673584,0.2888069152832031,85.72518396377563
158,0.341307881143358,25.89225959777832,0.7665193319320679,0.28596931099891665,71.74427843093872
159,0.3384042898813883,25.922894287109376,0.7658197164535523,0.28547974228858947,70.76202058792114
160,0.3411457280317942,25.945881652832032,0.7676689386367798,0.28527694940567017,70.21387696266174
161,0.33847732014126247,25.945287704467773,0.7664052605628967,0.2866747975349426,71.20246720314026
162,0.3406813641389211,25.84181442260742,0.764864158630371,0.2844532608985901,71.11565256118774
163,0.3405202541086409,25.81164894104004,0.7683949828147888,0.28293500542640687,69.64109301567078
164,0.3387465112739139,25.842881774902345,0.7707373976707459,0.28185725808143614,69.84796214103699
165,0.33595371180110506,25.906214904785156,0.763733971118927,0.2873563587665558,68.55475616455078
166,0.33696652121014065,25.981553649902345,0.7656891942024231,0.2882295370101929,74.23788642883301
167,0.3397300448682573,25.85788764953613,0.761561393737793,0.2909262478351593,101.25941634178162
168,0.3413747078842587,25.832315826416014,0.7643227219581604,0.2865833044052124,78.24528884887695
169,0.3399618281258477,25.752846908569335,0.7642589807510376,0.2837912976741791,73.12695288658142
170,0.339150603612264,26.055026245117187,0.7645252704620361,0.2882266938686371,70.1325740814209
171,0.3401254541344113,25.875142288208007,0.76205393075943,0.28684288263320923,69.80977201461792
